p_diric_aff,lmda,Time (s),"Dependent variable c Sink Flux","Dependent variable c Source Flux","Dependent variable p (m^2) Total Concentration"
0.75,0,102,2.697966280991138E-4,0,0.00597100978719392
0.75,0,103,2.580224459148482E-4,0,0.005714826251970641
0.75,0,104,2.467306968206262E-4,0,0.005469296326991197
0.75,0,105,2.3589006937762977E-4,0,0.005233740989799776
0.75,0,106,2.2546925214704172E-4,0,0.005007481217940573
0.75,0,107,2.1543693369004382E-4,0,0.004789837988957787
0.75,0,108,2.059014118128791E-4,0,0.004582564346454909
0.75,0,109,1.9686734098844707E-4,0,0.004385607812967092
0.75,0,110,1.8823626259552182E-4,0,0.004197119627005493
0.75,0,111,1.7998929927316086E-4,0,0.00401663737425349
0.75,0,112,1.7210757366042275E-4,0,0.0038436986403943955
0.75,0,113,1.645722083963647E-4,0,0.0036778410111115802
0.75,0,114,1.5736432612004517E-4,0,0.003518602072088357
0.75,0,115,1.5048956876241026E-4,0,0.003366522560089623
0.75,0,116,1.4395030327097683E-4,0,0.0032220092233791065
0.75,0,117,1.3770676089787517E-4,0,0.0030837449240418047
0.75,0,118,1.3174296060924174E-4,0,0.0029513857443985215
0.75,0,119,1.2604292137121303E-4,0,0.0028245877667700254
0.75,0,120,1.2059066214992511E-4,0,0.0027030070734771114
0.75,0,121,1.1537020191151479E-4,0,0.002586299746840568
0.75,0,122,1.1039475762182765E-4,0,0.0024748705396314555
0.75,0,123,1.0570601181659282E-4,0,0.002369854094724114
0.75,0,124,1.012434145510543E-4,0,0.0022697636960654958
0.75,0,125,9.699598701192784E-5,0,0.0021743836886920103
0.75,0,126,9.295275038592915E-5,0,0.0020834984176400654
0.75,0,127,8.910272585977404E-5,0,0.001996892227946081
0.75,0,128,8.543493462017819E-5,0,0.0019143494646464625
0.75,0,129,8.19383978538574E-5,0,0.0018356544727776262
0.75,0,130,7.860213674752749E-5,0,0.0017605915973759778
0.75,0,131,7.541517248790418E-5,0,0.0016889451834779371
0.75,0,132,7.236652626170314E-5,0,0.0016204995761199123
0.75,0,133,6.944521925564013E-5,0,0.0015550391203383125
0.75,0,134,6.66402726564311E-5,0,0.0014923481611695568
0.75,0,135,6.394070765079154E-5,0,0.0014322110436500494
0.75,0,136,6.13439153050256E-5,0,0.0013745369828240342
0.75,0,137,5.898874869397755E-5,0,0.0013213456616256562
0.75,0,138,5.674340311745448E-5,0,0.001270618826943446
0.75,0,139,5.459978716200609E-5,0,0.0012221839008540584
0.75,0,140,5.254980941418187E-5,0,0.0011758683054341427
0.75,0,141,5.0585378460531466E-5,0,0.0011314994627603587
0.75,0,142,4.8698402887604436E-5,0,0.001088904794909356
0.75,0,143,4.688079128195045E-5,0,0.0010479117239577927
0.75,0,144,4.512445223011902E-5,0,0.00100834767198232
0.75,0,145,4.342129431865974E-5,0,9.700400610595952E-4
0.75,0,146,4.1763226134122115E-5,0,9.328163132662686E-4
0.75,0,147,4.014215626305592E-5,0,8.965038506789978E-4
0.75,0,148,3.854999329201065E-5,0,8.609300953744371E-4
0.75,0,149,3.6978645807535816E-5,0,8.259224694292375E-4
0.75,0,150,3.542002239618116E-5,0,7.91308394920057E-4
0.75,0.25,0,0,0,0
0.75,0.25,1,9.380699676329822E-21,1.6520788512201566E-7,4.5272625925979377E-8
0.75,0.25,2,5.012438270479646E-14,1.2460325985644173E-6,8.20411835967022E-7
0.75,0.25,3,4.382106351890888E-11,3.7915382055809914E-6,5.044239125299543E-6
0.75,0.25,4,1.8140033076247677E-10,1.030957530824007E-5,1.536925174094652E-5
0.75,0.25,5,4.306653537037503E-10,2.80230143576927E-5,3.5376016045106014E-5
0.75,0.25,6,9.551151430365198E-10,7.616472161623573E-5,8.773750272652579E-5
0.75,0.25,7,2.298668001032838E-9,2.0696531554019617E-4,2.5200373075114936E-4
0.75,0.25,8,4.712753409136301E-9,5.620595688460548E-4,6.024141779688065E-4
0.75,0.25,9,8.014986538125803E-9,0.0015239268020171928,0.0014846900913028519
0.75,0.25,10,1.5924432558901425E-8,0.004113780215981016,0.0037974168366036315
0.75,0.25,11,3.242611317463158E-8,0.010974524857330912,0.009729750484297445
0.75,0.25,12,6.559039018641753E-8,0.028373014729149507,0.024768860333057943
0.75,0.25,13,1.3653149887243864E-7,0.06770625270398911,0.06142358725186095
0.75,0.25,14,2.8898330809406583E-7,0.13412607817609623,0.13741579673905552
0.75,0.25,15,6.192968874285181E-7,0.1866186883677999,0.25253047003167967
0.75,0.25,16,1.3577779127490455E-6,0.16128029956298232,0.3556107183880973
0.75,0.25,17,3.0472660484301535E-6,0.0917795910445916,0.38845426030147806
0.75,0.25,18,7.040720889107355E-6,0.04074281567175996,0.35719682980661965
0.75,0.25,19,1.6605513450927372E-5,0.01613670904149516,0.3011790039584021
0.75,0.25,20,3.944531227137544E-5,0.006104053382933334,0.2434168566693662
0.75,0.25,21,9.120267527880061E-5,0.0022689092566239616,0.19269769118263327
0.75,0.25,22,1.9769947862070458E-4,8.37879371849845E-4,0.15101184928607603
0.75,0.25,23,3.880166590766736E-4,3.086725946882885E-4,0.11774722591259425
0.75,0.25,24,6.779701509902779E-4,1.136131219496378E-4,0.09152744135620526
0.75,0.25,25,0.0010399788099631241,4.1803896506466095E-5,0.07069601579436478
0.75,0.25,26,0.0013585259380070808,1.537987220042327E-5,0.053937748151778264
0.75,0.25,27,0.0015480966926454663,5.658084707850306E-6,0.04059683450328513
0.75,0.25,28,0.0015923453409058313,2.0306969032364253E-6,0.030060889286322116
0.75,0.25,29,0.0015180998453614132,4.876597727256835E-7,0.021732040053496677
0.75,0.25,30,0.0013599932872907154,7.551051709254534E-9,0.015314700946008886
