% Model,LymphNode_2D_Model(1).mph
% Version,COMSOL 6.0.0.312
% Date,"Sep 6 2022, 13:51"
% Table,Accumulated Probe Table 2 - 
% p_diric_aff,lmda,Time (s),"Dependent variable c, Sink Flux","Dependent variable c, Source Flux","Dependent variable p (m^2), Total Concentration"
0.75,0,60.2,0.002178935475487275,0,0.04083277434072735
0.75,0,60.300000000000004,0.002159944650271879,0,0.040587017547264626
0.75,0,60.400000000000006,0.0021412197760490833,0,0.04034358440078835
0.75,0,60.5,0.002122760852818897,0,0.04010247490129836
0.75,0,60.6,0.002104567880581308,0,0.03986368904879471
0.75,0,60.7,0.002086640859336325,0,0.03962722684327747
0.75,0,60.800000000000004,0.002068979789083941,0,0.0393930882847465
0.75,0,60.900000000000006,0.0020515846698241605,0,0.03916127337320195
0.75,0,61,0.002034455501556987,0,0.03893178210864372
0.75,0,61.1,0.0020175922842824113,0,0.03870461449107182
0.75,0,61.2,0.002000995018000438,0,0.03847977052048625
0.75,0,61.300000000000004,0.0019846637027110684,0,0.03825725019688708
0.75,0,61.400000000000006,0.001968598338414305,0,0.038037053520274235
0.75,0,61.5,0.0019527989251101386,0,0.03781918049064773
0.75,0,61.6,0.001937265462798577,0,0.03760363110800762
0.75,0,61.7,0.0019219979514796207,0,0.037390405372353726
0.75,0,61.800000000000004,0.0019069963911532636,0,0.03717950328368631
0.75,0,61.900000000000006,0.0018922607818195104,0,0.03697092484200518
0.75,0,62,0.0018777911234783642,0,0.036764670047310447
0.75,0,62.1,0.0018635874161298152,0,0.036560738899602
0.75,0,62.2,0.0018496496597738717,0,0.036359131398879904
0.75,0,62.300000000000004,0.00183597785441053,0,0.0361598475451442
0.75,0,62.400000000000006,0.0018225720000397902,0,0.03596288733839478
0.75,0,62.5,0.0018094320966616556,0,0.035768250778631744
0.75,0,62.6,0.0017965581442761199,0,0.03557593786585505
0.75,0,62.7,0.0017839501428831895,0,0.03538594860006469
0.75,0,62.800000000000004,0.0017716080924828636,0,0.03519828298126073
0.75,0,62.900000000000006,0.0017595319930751368,0,0.03501294100944306
0.75,0,63,0.0017477218446600138,0,0.03482992268461177
0.75,0,63.1,0.0017361776472374951,0,0.03464922800676684
0.75,0,63.2,0.0017233482551986235,0,0.03446013619725083
0.75,0,63.300000000000004,0.0017103845631606632,0,0.03427060169075932
0.75,0,63.400000000000006,0.0016975881063953952,0,0.034082708555278854
0.75,0,63.5,0.0016849588849028195,0,0.03389645679080948
0.75,0,63.6,0.0016724968986829333,0,0.033711846397351114
0.75,0,63.7,0.001660202147735739,0,0.03352887737490385
0.75,0,63.800000000000004,0.0016480746320612384,0,0.0333475497234676
0.75,0,63.900000000000006,0.0016361143516594292,0,0.033167863443042456
0.75,0,64,0.00162432130653031,0,0.03298981853362834
0.75,0,64.10000000000001,0.0016126954966738866,0,0.032813414995225255
0.75,0,64.2,0.001601236922090152,0,0.0326386528278333
0.75,0,64.3,0.001589945582779111,0,0.03246553203145238
0.75,0,64.4,0.0015788214787407606,0,0.03229405260608237
0.75,0,64.5,0.0015678646099751023,0,0.03212421455172362
0.75,0,64.60000000000001,0.0015570749764821357,0,0.031956017868375805
0.75,0,64.7,0.001546452578261862,0,0.0317894625560391
0.75,0,64.8,0.0015359974153142813,0,0.031624548614713484
0.75,0,64.9,0.001525709487639389,0,0.03146127604439884
0.75,0,65,0.0015155887952371914,0,0.03129964484509529
0.75,0,65.10000000000001,0.001505635338107683,0,0.03113965501680275
0.75,0,65.2,0.0014958491162508686,0,0.03098130655952136
0.75,0,65.3,0.0014862301296667464,0,0.03082459947325099
0.75,0,65.4,0.0014767783783553134,0,0.030669533757991613
0.75,0,65.5,0.0014674938623165758,0,0.030516109413743366
0.75,0,65.60000000000001,0.0014583765815505286,0,0.03036432644050613
0.75,0,65.7,0.0014494265360571728,0,0.03021418483828
0.75,0,65.8,0.001440643725836509,0,0.03006568460706493
0.75,0,65.9,0.0014320281508885353,0,0.029918825746860844
0.75,0,66,0.0014235798112132575,0,0.029773608257667866
0.75,0,66.10000000000001,0.0014152987068106692,0,0.02963003213948589
0.75,0,66.2,0.0014071848376807736,0,0.029488097392315067
0.75,0,66.3,0.0013992382038235693,0,0.029347804016155252
0.75,0,66.4,0.001391458805239055,0,0.02920915201100649
0.75,0,66.5,0.0013829344920264386,0,0.029064726381692996
0.75,0,66.60000000000001,0.0013740218538584226,0,0.028917425895950886
0.75,0,66.7,0.0013651937289718063,0,0.02877109432248709
0.75,0,66.8,0.0013564501173665847,0,0.028625731661301546
0.75,0,66.9,0.0013477910190427577,0,0.028481337912394274
0.75,0,67,0.001339216434000328,0,0.02833791307576532
0.75,0,67.10000000000001,0.0013307263622392958,0,0.028195457151414565
0.75,0,67.2,0.0013223208037596557,0,0.02805397013934221
0.75,0,67.3,0.0013139997585614146,0,0.02791345203954811
0.75,0,67.4,0.0013057632266445704,0,0.027773902852032274
0.75,0,67.5,0.0012976112080091214,0,0.0276353225767947
0.75,0,67.60000000000001,0.0012895437026550695,0,0.027497711213835478
0.75,0,67.7,0.0012815607105824134,0,0.0273610687631545
0.75,0,67.8,0.0012736622317911527,0,0.027225395224751817
0.75,0,67.9,0.0012658482662812878,0,0.02709069059862745
0.75,0,68,0.0012581188140528203,0,0.026956954884781337
0.75,0,68.10000000000001,0.0012504738751057478,0,0.026824188083213456
0.75,0,68.2,0.0012429134494400722,0,0.026692390193923964
0.75,0,68.3,0.001235437537055793,0,0.026561561216912725
0.75,0,68.4,0.001228046137952909,0,0.026431701152179743
0.75,0,68.5,0.0012207392521314218,0,0.026302809999725115
0.75,0,68.60000000000001,0.00121351687959133,0,0.026174887759548685
0.75,0,68.7,0.001206379020332636,0,0.026047934431650606
0.75,0,68.8,0.0011993256743553394,0,0.025921950016030783
0.75,0,68.9,0.0011923568416594345,0,0.02579693451268926
0.75,0,69,0.0011854725222449295,0,0.025672887921626055
0.75,0,69.10000000000001,0.0011786727161118187,0,0.02554981024284104
0.75,0,69.2,0.0011719574232601044,0,0.02542770147633442
0.75,0,69.3,0.0011653266436897876,0,0.025306561622106056
0.75,0,69.4,0.001158780377400865,0,0.02518639068015595
0.75,0,69.5,0.0011523186243933407,0,0.025067188650484108
0.75,0,69.60000000000001,0.0011459413846672112,0,0.02494895553309059
0.75,0,69.7,0.0011396486582224779,0,0.024831691327975376
0.75,0,69.8,0.001133240774135057,0,0.02471356750547402
0.75,0,69.9,0.0011266737709050994,0,0.024594181478645474
0.75,0,70,0.0011201660372659275,0,0.024475533189539753
0.75,0,70.10000000000001,0.0011137175732175372,0,0.024357622638156672
0.75,0,70.2,0.0011073283787599248,0,0.024240449824496465
0.75,0,70.3,0.0011009984538930973,0,0.02412401474855893
0.75,0,70.4,0.001094727798617049,0,0.024008317410344194
0.75,0,70.5,0.001088516412931783,0,0.023893357809852207
0.75,0,70.60000000000001,0.0010823642968372975,0,0.023779135947082974
0.75,0,70.7,0.001076271450333595,0,0.023665651822036473
0.75,0,70.8,0.0010702378734206738,0,0.02355290543471277
0.75,0,70.9,0.0010642635660985341,0,0.023440896785111794
0.75,0,71,0.0010583485283671733,0,0.023329625873233582
0.75,0,71.10000000000001,0.0010524927602265945,0,0.023219092699078122
0.75,0,71.2,0.0010466962616767995,0,0.02310929726264544
0.75,0,71.3,0.0010409590327177852,0,0.023000239563935515
0.75,0,71.4,0.0010352810733495514,0,0.02289191960294831
0.75,0,71.5,0.0010296623835721,0,0.02278433737968389
0.75,0,71.60000000000001,0.0010241029633854288,0,0.02267749289414224
0.75,0,71.7,0.0010186028127895394,0,0.02257138614632333
0.75,0,71.8,0.0010131619317844324,0,0.022466017136227173
0.75,0,71.9,0.0010077803203701052,0,0.022361385863853767
0.75,0,72,0.0010024579785465608,0,0.022257492329203148
0.75,0,72.10000000000001,9.971949063137973E-4,0,0.02215433653227523
0.75,0,72.2,9.919911036718155E-4,0,0.022051918473070115
0.75,0,72.3,9.868465706206135E-4,0,0.021950238151587732
0.75,0,72.4,9.817613071601938E-4,0,0.02184929556782811
0.75,0,72.5,9.767353132905563E-4,0,0.02174909072179126
0.75,0,72.60000000000001,9.717685890116996E-4,0,0.021649623613477154
0.75,0,72.7,9.668611343236253E-4,0,0.02155089424288583
0.75,0,72.8,9.620129492263316E-4,0,0.021452902610017248
0.75,0,72.9,9.572240337198188E-4,0,0.021355648714871393
0.75,0,73,9.524943878040877E-4,0,0.021259132557448344
0.75,0,73.10000000000001,9.477237310111377E-4,0,0.021162390763242
0.75,0,73.2,9.427514830162483E-4,0,0.021063880669019014
0.75,0,73.3,9.378177245612571E-4,0,0.020965908682704017
0.75,0,73.4,9.329224556461624E-4,0,0.020868474804296933
0.75,0,73.5,9.280656762709704E-4,0,0.020771579033797904
0.75,0,73.60000000000001,9.232473864356742E-4,0,0.020675221371206785
0.75,0,73.7,9.184675861402787E-4,0,0.020579401816523627
0.75,0,73.8,9.137262753847819E-4,0,0.020484120369748417
0.75,0,73.9,9.090234541691834E-4,0,0.020389377030881225
0.75,0,74,9.043591224934833E-4,0,0.020295171799921942
0.75,0,74.10000000000001,8.997332803576831E-4,0,0.020201504676870673
0.75,0,74.2,8.951459277617805E-4,0,0.020108375661727317
0.75,0,74.3,8.90597064705779E-4,0,0.020015784754491943
0.75,0,74.4,8.86086691189674E-4,0,0.019923731955164548
0.75,0,74.5,8.816148072134678E-4,0,0.0198322172637451
0.75,0,74.60000000000001,8.771814127771623E-4,0,0.01974124068023361
0.75,0,74.7,8.727865078807546E-4,0,0.019650802204630086
0.75,0,74.8,8.684300925242461E-4,0,0.01956090183693454
0.75,0,74.9,8.641121667076355E-4,0,0.01947153957714695
0.75,0,75,8.598327304309244E-4,0,0.01938271542526736
0.75,0,75.10000000000001,8.555917836941115E-4,0,0.01929442938129563
0.75,0,75.2,8.513893264971995E-4,0,0.01920668144523196
0.75,0,75.3,8.472253588401838E-4,0,0.01911947161707624
0.75,0,75.4,8.430998807230694E-4,0,0.019032799896828448
0.75,0,75.5,8.390128921458521E-4,0,0.018946666284488645
0.75,0,75.60000000000001,8.349643931085337E-4,0,0.018861070780056846
0.75,0,75.7,8.309543836111158E-4,0,0.018776013383532936
0.75,0,75.8,8.26982863653595E-4,0,0.01869149409491701
0.75,0,75.9,8.230498332359741E-4,0,0.01860751291420908
0.75,0,76,8.191552923582511E-4,0,0.018524069841409068
0.75,0,76.10000000000001,8.152992410204266E-4,0,0.018441164876517032
0.75,0,76.2,8.11481679222503E-4,0,0.018358798019532982
0.75,0,76.3,8.077026069644766E-4,0,0.01827696927045687
0.75,0,76.4,8.039521827057105E-4,0,0.018195576774549544
0.75,0,76.5,8.001531493604883E-4,0,0.018113820961844527
0.75,0,76.60000000000001,7.963840246852642E-4,0,0.018032514449583467
0.75,0,76.7,7.926445584240161E-4,0,0.017951654647748963
0.75,0,76.80000000000001,7.889345003207207E-4,0,0.01787123896632349
0.75,0,76.9,7.852536001193554E-4,0,0.01779126481528971
0.75,0,77,7.816016075638962E-4,0,0.017711729604630088
0.75,0,77.10000000000001,7.779782723983222E-4,0,0.017632630744327218
0.75,0,77.2,7.743833443666091E-4,0,0.017553965644363664
0.75,0,77.30000000000001,7.708165732127354E-4,0,0.017475731714721936
0.75,0,77.4,7.672777086806763E-4,0,0.017397926365384626
0.75,0,77.5,7.637665005144112E-4,0,0.01732054700633424
0.75,0,77.60000000000001,7.602826984579156E-4,0,0.01724359104755341
0.75,0,77.7,7.568260522551681E-4,0,0.01716705589902466
0.75,0,77.80000000000001,7.533963116501436E-4,0,0.01709093897073054
0.75,0,77.9,7.499932263868217E-4,0,0.017015237672653595
0.75,0,78,7.466165462091792E-4,0,0.01693994941477638
0.75,0,78.10000000000001,7.432660208611927E-4,0,0.016865071607081433
0.75,0,78.2,7.399414000868393E-4,0,0.016790601659551378
0.75,0,78.30000000000001,7.366424336300953E-4,0,0.016716536982168708
0.75,0,78.4,7.333688712349402E-4,0,0.016642874984916005
0.75,0,78.5,7.301204626453501E-4,0,0.016569613077775783
0.75,0,78.60000000000001,7.26896957605302E-4,0,0.016496748670730678
0.75,0,78.7,7.236981058587715E-4,0,0.016424279173763146
0.75,0,78.80000000000001,7.205236571497384E-4,0,0.016352201996855803
0.75,0,78.9,7.173733612221786E-4,0,0.016280514549991215
0.75,0,79,7.14246967820069E-4,0,0.0162092142431519
0.75,0,79.10000000000001,7.11144226687388E-4,0,0.0161382984863204
0.75,0,79.2,7.080648875681115E-4,0,0.016067764689479368
0.75,0,79.30000000000001,7.050087002062173E-4,0,0.015997610262611216
0.75,0,79.4,7.019754143456825E-4,0,0.015927832615698606
0.75,0,79.5,6.989647797304843E-4,0,0.015858429158724048
0.75,0,79.60000000000001,6.959765461046004E-4,0,0.01578939730167008
0.75,0,79.7,6.930104632120068E-4,0,0.01572073445451934
0.75,0,79.80000000000001,6.900662807966804E-4,0,0.015652438027254294
0.75,0,79.9,6.87143748602601E-4,0,0.01558450542985753
0.75,0,80,6.842426163737433E-4,0,0.015516934072311597
0.75,0,80.10000000000001,6.813626338540853E-4,0,0.015449721364599078
0.75,0,80.2,6.785035507876036E-4,0,0.015382864716702476
0.75,0,80.30000000000001,6.756651169182763E-4,0,0.015316361538604368
0.75,0,80.4,6.72847081990081E-4,0,0.015250209240287336
0.75,0,80.5,6.700491957469932E-4,0,0.015184405231733927
0.75,0,80.60000000000001,6.672712079329912E-4,0,0.015118946922926672
0.75,0,80.7,6.645128682920509E-4,0,0.015053831723848131
0.75,0,80.80000000000001,6.617739265681515E-4,0,0.014989057044480862
0.75,0,80.9,6.590541325052676E-4,0,0.014924620294807437
0.75,0,81,6.563532358473805E-4,0,0.014860518884810402
0.75,0,81.10000000000001,6.536709863384639E-4,0,0.014796750224472298
0.75,0,81.2,6.510071337224955E-4,0,0.014733311723775663
0.75,0,81.30000000000001,6.483614277434523E-4,0,0.014670200792703123
0.75,0,81.4,6.45733618145313E-4,0,0.014607414841237164
0.75,0,81.5,6.431234546720535E-4,0,0.014544951279360362
0.75,0,81.60000000000001,6.405306870676513E-4,0,0.014482807517055274
0.75,0,81.7,6.379550650760841E-4,0,0.014420980964304471
0.75,0,81.80000000000001,6.353963384413279E-4,0,0.01435946903109046
0.75,0,81.9,6.328542569073606E-4,0,0.014298269127395858
0.75,0,82,6.303285702181602E-4,0,0.014237378663203194
0.75,0,82.10000000000001,6.278190281177014E-4,0,0.014176795048494995
0.75,0,82.2,6.253253803499644E-4,0,0.01411651569325389
0.75,0,82.30000000000001,6.228473766589226E-4,0,0.014056538007462309
0.75,0,82.4,6.203847667885585E-4,0,0.013996859401102919
0.75,0,82.5,6.179373004828454E-4,0,0.01393747728415826
0.75,0,82.60000000000001,6.155047274857614E-4,0,0.013878389066610854
0.75,0,82.7,6.130867975412837E-4,0,0.013819592158443243
0.75,0,82.80000000000001,6.106832603933883E-4,0,0.013761083969638023
0.75,0,82.9,6.082938657860544E-4,0,0.013702861910177729
0.75,0,83,6.059183634632595E-4,0,0.013644923390044923
0.75,0,83.10000000000001,6.033397319331381E-4,0,0.013584915726563729
0.75,0,83.2,6.006969589713351E-4,0,0.013524343422139136
0.75,0,83.30000000000001,5.980645447088965E-4,0,0.013464013810400176
0.75,0,83.4,5.954424891458241E-4,0,0.013403926891346883
0.75,0,83.5,5.928307922821156E-4,0,0.013344082664979233
0.75,0,83.60000000000001,5.90229454117773E-4,0,0.013284481131297215
0.75,0,83.7,5.876384746527939E-4,0,0.013225122290300843
0.75,0,83.80000000000001,5.850578538871794E-4,0,0.013166006141990141
0.75,0,83.9,5.824875918209308E-4,0,0.013107132686365073
0.75,0,84,5.799276884540467E-4,0,0.013048501923425652
0.75,0,84.10000000000001,5.773781437865281E-4,0,0.012990113853171885
0.75,0,84.2,5.748389578183736E-4,0,0.012931968475603758
0.75,0,84.30000000000001,5.723101305495834E-4,0,0.012874065790721263
0.75,0,84.4,5.697916619801582E-4,0,0.01281640579852445
0.75,0,84.5,5.67283552110099E-4,0,0.012758988499013265
0.75,0,84.60000000000001,5.647858009394033E-4,0,0.01270181389218772
0.75,0,84.7,5.62298408468074E-4,0,0.012644881978047836
0.75,0,84.80000000000001,5.598213746961082E-4,0,0.012588192756593581
0.75,0,84.9,5.57354699623507E-4,0,0.012531746227824983
0.75,0,85,5.548983832502716E-4,0,0.012475542391742051
0.75,0,85.10000000000001,5.524524255764E-4,0,0.012419581248344731
0.75,0,85.2,5.500168266018933E-4,0,0.012363862797633114
0.75,0,85.30000000000001,5.475915863267521E-4,0,0.01230838703960707
0.75,0,85.4,5.451767047509756E-4,0,0.012253153974266726
0.75,0,85.5,5.427721818745644E-4,0,0.012198163601612012
0.75,0,85.60000000000001,5.403780176975162E-4,0,0.012143415921642932
0.75,0,85.7,5.379942122198349E-4,0,0.01208891093435953
0.75,0,85.80000000000001,5.356207654415166E-4,0,0.012034648639761739
0.75,0,85.9,5.332576773625655E-4,0,0.011980629037849614
0.75,0,86,5.309049479829776E-4,0,0.011926852128623162
0.75,0,86.10000000000001,5.285625773027541E-4,0,0.011873317912082295
0.75,0,86.2,5.262305653218964E-4,0,0.011820026388227137
0.75,0,86.30000000000001,5.239089120404032E-4,0,0.011766977557057582
0.75,0,86.4,5.215976174582746E-4,0,0.011714171418573706
0.75,0,86.5,5.192966815755111E-4,0,0.01166160797277546
0.75,0,86.60000000000001,5.17006104392113E-4,0,0.011609287219662846
0.75,0,86.7,5.147258859080787E-4,0,0.011557209159235918
0.75,0,86.80000000000001,5.124560261234095E-4,0,0.011505373791494602
0.75,0,86.9,5.101965250381049E-4,0,0.011453781116438955
0.75,0,87,5.079473826521658E-4,0,0.011402431134068951
0.75,0,87.10000000000001,5.057085989655908E-4,0,0.011351323844384574
0.75,0,87.2,5.034801739783817E-4,0,0.011300459247385874
0.75,0,87.30000000000001,5.012621076905366E-4,0,0.011249837343072798
0.75,0,87.4,4.99054400102057E-4,0,0.01119945813144538
0.75,0,87.5,4.968570512129413E-4,0,0.011149321612503624
0.75,0,87.60000000000001,4.946700610231901E-4,0,0.011099427786247484
0.75,0,87.7,4.924934295328051E-4,0,0.011049776652677003
0.75,0,87.80000000000001,4.903271567417835E-4,0,0.011000368211792184
0.75,0,87.9,4.881712426501281E-4,0,0.010951202463592978
0.75,0,88,4.8602568725783713E-4,0,0.010902279408079453
0.75,0,88.10000000000001,4.8389049056491026E-4,0,0.010853599045251546
0.75,0,88.2,4.817656525713486E-4,0,0.01080516137510932
0.75,0,88.30000000000001,4.796511732771519E-4,0,0.010756966397652704
0.75,0,88.4,4.7754705268231976E-4,0,0.010709014112881752
0.75,0,88.5,4.7545329078685285E-4,0,0.010661304520796467
0.75,0,88.60000000000001,4.7336988759075113E-4,0,0.010613837621396808
0.75,0,88.7,4.712968430940131E-4,0,0.010566613414682796
0.75,0,88.80000000000001,4.6923415729664073E-4,0,0.010519631900654424
0.75,0,88.9,4.6718183019863304E-4,0,0.010472893079311717
0.75,0,89,4.6513986179999003E-4,0,0.010426396950654641
0.75,0,89.10000000000001,4.631082521007119E-4,0,0.010380143514683231
0.75,0,89.2,4.610870011007989E-4,0,0.010334132771397463
0.75,0,89.30000000000001,4.590761088002496E-4,0,0.010288364720797331
0.75,0,89.4,4.5707557519906637E-4,0,0.01024283936288285
0.75,0,89.5,4.5508540029724754E-4,0,0.010197556697654018
0.75,0,89.60000000000001,4.5310558409479324E-4,0,0.010152516725110838
0.75,0,89.7,4.511119226045267E-4,0,0.010107197799479967
0.75,0,89.80000000000001,4.4908776583808124E-4,0,0.010061241079220396
0.75,0,89.9,4.470720577538941E-4,0,0.010015485886844018
0.75,0,90,4.450647983519641E-4,0,0.00996993222235084
0.75,0,90.10000000000001,4.4306598763229255E-4,0,0.00992458008574084
0.75,0,90.2,4.410756255948797E-4,0,0.009879429477014048
0.75,0,90.30000000000001,4.3909371223972444E-4,0,0.009834480396170459
0.75,0,90.4,4.3712024756682765E-4,0,0.009789732843210051
0.75,0,90.5,4.3515523157618857E-4,0,0.009745186818132844
0.75,0,90.60000000000001,4.3319866426780746E-4,0,0.00970084232093883
0.75,0,90.7,4.3125054564168515E-4,0,0.009656699351628002
0.75,0,90.80000000000001,4.2931087569782027E-4,0,0.009612757910200375
0.75,0,90.9,4.273796544362137E-4,0,0.009569017996655957
0.75,0,91,4.2545688185686536E-4,0,0.009525479610994708
0.75,0,91.10000000000001,4.2354255795977507E-4,0,0.00948214275321666
0.75,0,91.2,4.2163668274494204E-4,0,0.009439007423321821
0.75,0,91.30000000000001,4.197392562123679E-4,0,0.00939607362131017
0.75,0,91.4,4.1785027836205204E-4,0,0.00935334134718171
0.75,0,91.5,4.159697491939943E-4,0,0.009310810600936454
0.75,0,91.60000000000001,4.140976687081937E-4,0,0.009268481382574372
0.75,0,91.7,4.122340369046527E-4,0,0.009226353692095497
0.75,0,91.80000000000001,4.1037885378336826E-4,0,0.009184427529499816
0.75,0,91.9,4.085321193443429E-4,0,0.009142702894787332
0.75,0,92,4.066938335875753E-4,0,0.009101179787958038
0.75,0,92.10000000000001,4.04863996513066E-4,0,0.009059858209011942
0.75,0,92.2,4.030426081208147E-4,0,0.009018738157949045
0.75,0,92.30000000000001,4.012296684108214E-4,0,0.008977819634769338
0.75,0,92.4,3.9942517738308675E-4,0,0.008937102639472824
0.75,0,92.5,3.976291350376096E-4,0,0.008896587172059515
0.75,0,92.60000000000001,3.958415413743905E-4,0,0.008856273232529382
0.75,0,92.7,3.940623963934296E-4,0,0.00881616082088246
0.75,0,92.80000000000001,3.9229170009472684E-4,0,0.008776249937118724
0.75,0,92.9,3.905294524782823E-4,0,0.00873654058123818
0.75,0,93,3.8877565354409564E-4,0,0.008697032753240838
0.75,0,93.10000000000001,3.870303032921673E-4,0,0.008657726453126683
0.75,0,93.2,3.8529340172249694E-4,0,0.008618621680895729
0.75,0,93.30000000000001,3.835649488350843E-4,0,0.008579718436547966
0.75,0,93.4,3.8184494462993086E-4,0,0.008541016720083403
0.75,0,93.5,3.8013338910703425E-4,0,0.00850251653150203
0.75,0,93.60000000000001,3.784302822663966E-4,0,0.00846421787080387
0.75,0,93.7,3.767356241080169E-4,0,0.008426120737988868
0.75,0,93.80000000000001,3.7504941463189454E-4,0,0.008388225133057089
0.75,0,93.9,3.733716538380314E-4,0,0.0083505310560085
0.75,0,94,3.717023417264257E-4,0,0.008313038506843102
0.75,0,94.10000000000001,3.7004147829707804E-4,0,0.008275747485560899
0.75,0,94.2,3.6838906354998857E-4,0,0.008238657992161884
0.75,0,94.30000000000001,3.6674509748515734E-4,0,0.00820177002664607
0.75,0,94.4,3.651095801025849E-4,0,0.008165083589013458
0.75,0,94.5,3.634825114022696E-4,0,0.008128598679264033
0.75,0,94.60000000000001,3.618638913842125E-4,0,0.008092315297397802
0.75,0,94.7,3.602537200484132E-4,0,0.008056233443414761
0.75,0,94.80000000000001,3.5865199739487256E-4,0,0.00802035311731492
0.75,0,94.9,3.5705872342359E-4,0,0.007984674319098271
0.75,0,95,3.5547389813456556E-4,0,0.007949197048764825
0.75,0,95.10000000000001,3.5389752152779896E-4,0,0.007913921306314567
0.75,0,95.2,3.523295936032906E-4,0,0.00787884709174751
0.75,0,95.30000000000001,3.5077011436104025E-4,0,0.007843974405063625
0.75,0,95.4,3.4921908380104846E-4,0,0.007809303246262958
0.75,0,95.5,3.4767650192331427E-4,0,0.00777483361534549
0.75,0,95.60000000000001,3.46142368727838E-4,0,0.0077405655123112035
0.75,0,95.7,3.446166842146202E-4,0,0.007706498937160111
0.75,0,95.80000000000001,3.430994483836604E-4,0,0.007672633889892211
0.75,0,95.9,3.415906612349585E-4,0,0.007638970370507511
0.75,0,96,3.40090322768515E-4,0,0.007605508379006008
0.75,0,96.10000000000001,3.385984329843297E-4,0,0.007572247915387702
0.75,0,96.2,3.371149918824019E-4,0,0.00753918897965258
0.75,0,96.30000000000001,3.3563840238804327E-4,0,0.0075062900517492035
0.75,0,96.4,3.3407221512421806E-4,0,0.007471043682825041
0.75,0,96.5,3.325115195860239E-4,0,0.007435921968114945
0.75,0,96.60000000000001,3.3095631577346264E-4,0,0.007400924907618891
0.75,0,96.7,3.294066036865326E-4,0,0.007366052501336905
0.75,0,96.80000000000001,3.278623833252351E-4,0,0.007331304749268962
0.75,0,96.9,3.263236546895692E-4,0,0.007296681651415081
0.75,0,97,3.247904177795354E-4,0,0.00726218320777524
0.75,0,97.10000000000001,3.232626725951331E-4,0,0.007227809418349461
0.75,0,97.2,3.217404191363638E-4,0,0.007193560283137737
0.75,0,97.30000000000001,3.202236574032258E-4,0,0.0071594358021400545
0.75,0,97.4,3.1871238739571996E-4,0,0.007125435975356432
0.75,0,97.5,3.172066091138459E-4,0,0.007091560802786878
0.75,0,97.60000000000001,3.1570632255760407E-4,0,0.0070578102844313624
0.75,0,97.7,3.142115277269941E-4,0,0.007024184420289895
0.75,0,97.80000000000001,3.12722224622016E-4,0,0.006990683210362497
0.75,0,97.9,3.1123841324267026E-4,0,0.006957306654649129
0.75,0,98,3.097600935889558E-4,0,0.006924054753149837
0.75,0,98.10000000000001,3.082872656608735E-4,0,0.006890927505864587
0.75,0,98.2,3.068199294584232E-4,0,0.006857924912793396
0.75,0,98.30000000000001,3.0535808498160523E-4,0,0.006825046973936258
0.75,0,98.4,3.0390173223041896E-4,0,0.0067922936892931655
0.75,0,98.5,3.024508712048651E-4,0,0.006759665058864128
0.75,0,98.60000000000001,3.0100550190494216E-4,0,0.006727161082649148
0.75,0,98.7,2.9956562433065256E-4,0,0.006694781760648224
0.75,0,98.80000000000001,2.981312384819941E-4,0,0.006662527092861347
0.75,0,98.9,2.967023443589679E-4,0,0.006630397079288535
0.75,0,99,2.952789419615734E-4,0,0.006598391719929763
0.75,0,99.10000000000001,2.938610312898108E-4,0,0.006566511014785052
0.75,0,99.2,2.924486123436804E-4,0,0.006534754963854388
0.75,0,99.30000000000001,2.910416851231818E-4,0,0.006503123567137782
0.75,0,99.4,2.896402496283154E-4,0,0.00647161682463522
0.75,0,99.5,2.88244305859081E-4,0,0.006440234736346722
0.75,0,99.60000000000001,2.868538538154785E-4,0,0.0064089773022722625
0.75,0,99.7,2.8546889349750795E-4,0,0.0063778445224118826
0.75,0,99.80000000000001,2.8408942490516933E-4,0,0.00634683639676553
0.75,0,99.9,2.8271544803846284E-4,0,0.006315952925333255
0.75,0,100,2.8134696289738794E-4,0,0.0062851941081150196
0.75,0,100.10000000000001,2.799839694819451E-4,0,0.006254559945110833
0.75,0,100.2,2.786264677921346E-4,0,0.006224050436320707
0.75,0,100.30000000000001,2.772744578279562E-4,0,0.0061936655817446265
0.75,0,100.4,2.759279395894091E-4,0,0.006163405381382613
0.75,0,100.5,2.7458691307649473E-4,0,0.006133269835234642
0.75,0,100.60000000000001,2.732513782892117E-4,0,0.00610325894330072
0.75,0,100.7,2.719213352275605E-4,0,0.006073372705580863
0.75,0,100.80000000000001,2.705967838915417E-4,0,0.006043611122075057
0.75,0,100.9,2.6927772428115453E-4,0,0.006013974192783305
0.75,0,101,2.679641563963999E-4,0,0.005984461917705607
0.75,0,101.10000000000001,2.666560802372767E-4,0,0.00595507429684195
0.75,0,101.2,2.653534958037862E-4,0,0.005925811330192354
0.75,0,101.30000000000001,2.64056403095927E-4,0,0.005896673017756814
0.75,0,101.4,2.627648021136999E-4,0,0.005867659359535321
0.75,0,101.5,2.614786928571046E-4,0,0.005838770355527889
0.75,0,101.60000000000001,2.601980753261415E-4,0,0.005810006005734508
0.75,0,101.7,2.589229495208106E-4,0,0.0057813663101551754
0.75,0,101.80000000000001,2.576533154411114E-4,0,0.0057528512687899085
0.75,0,101.9,2.56389173087044E-4,0,0.005724460881638681
0.75,0,102,2.55130522458609E-4,0,0.005696195148701521
0.75,0,102.10000000000001,2.5387736355580564E-4,0,0.005668054069978401
